cbsa,year,qtr,unemployment_rate
28660,2003,2,6.6000000000000005
28660,2003,3,6.666666666666667
28660,2003,4,5.866666666666667
28660,2004,1,5.833333333333333
28660,2004,2,5.5
28660,2004,3,5.333333333333333
28660,2004,4,5.1000000000000005
28660,2005,1,5.333333333333333
28660,2005,2,5.033333333333334
28660,2005,3,5.3
28660,2005,4,5.3
28660,2006,1,5.433333333333334
28660,2006,2,5.266666666666667
28660,2006,3,5.366666666666667
28660,2006,4,4.7
28660,2007,1,4.866666666666666
28660,2007,2,4.533333333333333
28660,2007,3,4.8
28660,2007,4,4.566666666666666
28660,2008,1,4.733333333333333
28660,2008,2,4.633333333333333
28660,2008,3,5.400000000000001
28660,2008,4,5.3999999999999995
28660,2009,1,6.133333333333333
28660,2009,2,6.533333333333334
28660,2009,3,7.5
28660,2009,4,7.233333333333333
28660,2010,1,7.7
28660,2010,2,7.5
28660,2010,3,7.833333333333333
28660,2010,4,7.8999999999999995
28660,2011,1,8.133333333333333
28660,2011,2,8.200000000000001
28660,2011,3,8.733333333333333
28660,2011,4,7.8
28660,2012,1,7.666666666666667
28660,2012,2,7.466666666666666
28660,2012,3,7.433333333333334
28660,2012,4,6.866666666666667
28660,2013,1,7.266666666666667
28660,2013,2,7.1000000000000005
28660,2013,3,7.2
28660,2013,4,6.533333333333334
28660,2014,1,6.3999999999999995
28660,2014,2,5.8
28660,2014,3,6.1000000000000005
28660,2014,4,5.266666666666667
28660,2015,1,5.033333333333334
28660,2015,2,4.566666666666666
28660,2015,3,4.766666666666667
28660,2015,4,4.366666666666666
28660,2016,1,4.233333333333333
28660,2016,2,4.166666666666667
28660,2016,3,4.6000000000000005
28660,2016,4,4.233333333333333
28660,2017,1,4.6000000000000005
28660,2017,2,4.0
28660,2017,3,4.1000000000000005
28660,2017,4,3.6666666666666665
28660,2018,1,4.066666666666666
28660,2018,2,3.9333333333333336
28660,2018,3,4.1000000000000005
28660,2018,4,3.8333333333333335
28660,2019,1,4.1000000000000005
28660,2019,2,3.5
28660,2019,3,3.8000000000000003
28660,2019,4,3.3333333333333335
28660,2020,1,4.166666666666667
28660,2020,2,9.366666666666667
28660,2020,3,6.933333333333334
28660,2020,4,5.833333333333333
28660,2021,1,6.3
28660,2021,2,5.6000000000000005
28660,2021,3,5.366666666666667
28660,2021,4,4.6000000000000005
28660,2022,1,4.5
28660,2022,2,4.066666666666666
28660,2022,3,4.366666666666667
28660,2022,4,4.133333333333334
28660,2023,1,4.8
28660,2023,2,4.133333333333334
28660,2023,3,4.433333333333334
28660,2023,4,3.933333333333333
28660,2024,1,4.3
28660,2024,2,4.2
28660,2024,3,4.8
28660,2024,4,4.3999999999999995
28660,2025,1,4.566666666666666
28660,2025,2,4.3999999999999995
28660,2025,3,4.933333333333334
28660,2025,4,4.6
28660,2026,1,4.8999999999999995
28660,2026,2,4.8999999999999995
28700,1990,1,5.3999999999999995
28700,1990,2,5.466666666666666
28700,1990,3,5.6000000000000005
28700,1990,4,5.333333333333333
28700,1991,1,6.1000000000000005
28700,1991,2,5.533333333333334
28700,1991,3,6.0
28700,1991,4,5.7
28700,1992,1,7.033333333333334
28700,1992,2,6.2
28700,1992,3,5.733333333333333
28700,1992,4,5.3
28700,1993,1,5.966666666666666
28700,1993,2,5.566666666666666
28700,1993,3,5.8
28700,1993,4,5.466666666666666
28700,1994,1,6.333333333333333
28700,1994,2,5.6000000000000005
28700,1994,3,5.766666666666667
28700,1994,4,4.833333333333333
28700,1995,1,5.2
28700,1995,2,5.2
28700,1995,3,6.0
28700,1995,4,5.666666666666667
28700,1996,1,6.1000000000000005
28700,1996,2,4.866666666666667
28700,1996,3,4.8999999999999995
28700,1996,4,4.233333333333333
28700,1997,1,4.933333333333334
28700,1997,2,4.7
28700,1997,3,5.1
28700,1997,4,3.8666666666666667
28700,1998,1,4.566666666666666
28700,1998,2,4.3999999999999995
28700,1998,3,4.566666666666666
28700,1998,4,4.6000000000000005
28700,1999,1,4.766666666666667
28700,1999,2,4.533333333333333
28700,1999,3,4.566666666666666
28700,1999,4,3.6333333333333333
28700,2000,1,3.8666666666666667
28700,2000,2,3.6333333333333333
28700,2000,3,3.9666666666666663
28700,2000,4,3.2999999999999994
28700,2001,1,4.133333333333334
28700,2001,2,4.166666666666667
28700,2001,3,4.833333333333333
28700,2001,4,5.033333333333334
28700,2002,1,5.866666666666667
28700,2002,2,5.533333333333334
28700,2002,3,5.3
28700,2002,4,4.866666666666667
28700,2003,1,5.666666666666667
28700,2003,2,5.766666666666667
28700,2003,3,6.033333333333334
28700,2003,4,5.566666666666666
28700,2004,1,5.933333333333334
28700,2004,2,5.433333333333333
28700,2004,3,5.466666666666666
28700,2004,4,5.166666666666667
28700,2005,1,5.866666666666667
28700,2005,2,5.233333333333333
28700,2005,3,4.933333333333334
28700,2005,4,4.833333333333333
28700,2006,1,5.066666666666666
28700,2006,2,4.8
28700,2006,3,4.766666666666667
28700,2006,4,4.3
28700,2007,1,4.466666666666666
28700,2007,2,4.033333333333333
28700,2007,3,4.233333333333333
28700,2007,4,4.466666666666667
28700,2008,1,4.766666666666667
28700,2008,2,5.2
28700,2008,3,5.866666666666667
28700,2008,4,6.166666666666667
28700,2009,1,8.733333333333333
28700,2009,2,9.566666666666666
28700,2009,3,9.6
28700,2009,4,9.366666666666667
28700,2010,1,10.066666666666668
28700,2010,2,8.966666666666667
28700,2010,3,8.833333333333334
28700,2010,4,8.5
28700,2011,1,8.766666666666666
28700,2011,2,8.233333333333334
28700,2011,3,8.333333333333334
28700,2011,4,7.6000000000000005
28700,2012,1,7.966666666666666
28700,2012,2,7.566666666666666
28700,2012,3,7.6000000000000005
28700,2012,4,7.133333333333333
28700,2013,1,7.733333333333333
28700,2013,2,7.366666666666667
28700,2013,3,7.366666666666667
28700,2013,4,6.8999999999999995
28700,2014,1,6.766666666666667
28700,2014,2,6.366666666666667
28700,2014,3,6.666666666666667
28700,2014,4,5.933333333333334
28700,2015,1,6.066666666666666
28700,2015,2,5.566666666666666
28700,2015,3,5.6000000000000005
28700,2015,4,5.0
28700,2016,1,5.233333333333333
28700,2016,2,5.033333333333334
28700,2016,3,5.433333333333334
28700,2016,4,5.066666666666666
28700,2017,1,5.0
28700,2017,2,4.1
28700,2017,3,4.1000000000000005
28700,2017,4,3.6999999999999997
28700,2018,1,4.033333333333333
28700,2018,2,3.633333333333333
28700,2018,3,3.8333333333333335
28700,2018,4,3.5
28700,2019,1,4.033333333333333
28700,2019,2,3.6333333333333333
28700,2019,3,3.766666666666667
28700,2019,4,3.466666666666667
28700,2020,1,4.033333333333333
28700,2020,2,11.666666666666666
28700,2020,3,7.6000000000000005
28700,2020,4,5.333333333333333
28700,2021,1,5.266666666666667
28700,2021,2,4.866666666666666
28700,2021,3,4.233333333333333
28700,2021,4,3.1333333333333333
28700,2022,1,3.3333333333333335
28700,2022,2,3.5
28700,2022,3,3.6333333333333333
28700,2022,4,3.3666666666666667
28700,2023,1,3.5666666666666664
28700,2023,2,3.3333333333333335
28700,2023,3,3.5
28700,2023,4,3.233333333333333
28700,2024,1,3.3333333333333335
28700,2024,2,3.3666666666666667
28700,2024,3,3.766666666666667
28700,2024,4,3.5666666666666664
28700,2025,1,3.6
28700,2025,2,3.5
28700,2025,3,3.6999999999999997
28700,2025,4,3.7
28700,2026,1,3.6999999999999997
28700,2026,2,3.533333333333333
28740,1990,1,3.766666666666667
28740,1990,2,3.1666666666666665
28740,1990,3,3.5666666666666664
28740,1990,4,4.133333333333333
28740,1991,1,6.133333333333333
28740,1991,2,5.8999999999999995
28740,1991,3,6.1000000000000005
28740,1991,4,5.7
28740,1992,1,7.433333333333334
28740,1992,2,6.566666666666666
28740,1992,3,6.733333333333333
28740,1992,4,6.3999999999999995
28740,1993,1,7.6000000000000005
28740,1993,2,7.266666666666667
28740,1993,3,7.766666666666667
28740,1993,4,7.2
28740,1994,1,8.0
28740,1994,2,6.7
28740,1994,3,6.266666666666667
28740,1994,4,5.3
28740,1995,1,6.233333333333333
28740,1995,2,5.3999999999999995
28740,1995,3,5.5
28740,1995,4,4.6000000000000005
28740,1996,1,5.8
28740,1996,2,4.533333333333333
28740,1996,3,4.133333333333333
28740,1996,4,3.6
28740,1997,1,4.833333333333333
28740,1997,2,3.8666666666666667
28740,1997,3,4.366666666666666
28740,1997,4,3.5
28740,1998,1,4.033333333333333
28740,1998,2,3.0666666666666664
28740,1998,3,3.733333333333333
28740,1998,4,3.1
28740,1999,1,4.0
28740,1999,2,3.1333333333333333
28740,1999,3,3.8333333333333335
28740,1999,4,3.1333333333333333
28740,2000,1,4.066666666666666
28740,2000,2,3.1999999999999997
28740,2000,3,3.6333333333333333
28740,2000,4,3.233333333333333
28740,2001,1,3.9
28740,2001,2,3.266666666666667
28740,2001,3,3.8666666666666667
28740,2001,4,4.166666666666667
28740,2002,1,5.133333333333334
28740,2002,2,4.266666666666667
28740,2002,3,4.3
28740,2002,4,4.1000000000000005
28740,2003,1,4.733333333333333
28740,2003,2,4.266666666666667
28740,2003,3,4.766666666666667
28740,2003,4,4.666666666666667
28740,2004,1,5.666666666666667
28740,2004,2,4.7
28740,2004,3,4.866666666666666
28740,2004,4,4.533333333333334
28740,2005,1,4.833333333333333
28740,2005,2,4.133333333333333
28740,2005,3,4.366666666666666
28740,2005,4,4.166666666666667
28740,2006,1,4.633333333333334
28740,2006,2,4.066666666666666
28740,2006,3,4.2
28740,2006,4,3.6
28740,2007,1,4.333333333333333
28740,2007,2,3.8333333333333335
28740,2007,3,4.466666666666667
28740,2007,4,4.366666666666666
28740,2008,1,5.3
28740,2008,2,4.833333333333333
28740,2008,3,5.666666666666667
28740,2008,4,5.866666666666667
28740,2009,1,7.8
28740,2009,2,7.566666666666666
28740,2009,3,8.1
28740,2009,4,7.966666666666666
28740,2010,1,8.633333333333335
28740,2010,2,7.666666666666667
28740,2010,3,7.866666666666667
28740,2010,4,7.7
28740,2011,1,8.4
28740,2011,2,7.566666666666666
28740,2011,3,8.033333333333333
28740,2011,4,7.633333333333333
28740,2012,1,8.9
28740,2012,2,8.4
28740,2012,3,8.6
28740,2012,4,7.8
28740,2013,1,8.6
28740,2013,2,7.3
28740,2013,3,7.133333333333333
28740,2013,4,6.266666666666667
28740,2014,1,6.733333333333333
28740,2014,2,5.466666666666666
28740,2014,3,5.7
28740,2014,4,5.0
28740,2015,1,5.633333333333333
28740,2015,2,4.766666666666667
28740,2015,3,4.733333333333333
28740,2015,4,4.166666666666667
28740,2016,1,4.833333333333333
28740,2016,2,4.266666666666667
28740,2016,3,4.733333333333333
28740,2016,4,4.433333333333334
28740,2017,1,5.1000000000000005
28740,2017,2,4.366666666666667
28740,2017,3,4.633333333333334
28740,2017,4,4.3
28740,2018,1,4.8999999999999995
28740,2018,2,3.733333333333333
28740,2018,3,3.766666666666667
28740,2018,4,3.3666666666666667
28740,2019,1,4.1000000000000005
28740,2019,2,3.3000000000000003
28740,2019,3,3.766666666666667
28740,2019,4,3.466666666666667
28740,2020,1,4.466666666666667
28740,2020,2,13.733333333333334
28740,2020,3,8.0
28740,2020,4,5.3999999999999995
28740,2021,1,6.433333333333333
28740,2021,2,5.0
28740,2021,3,4.566666666666666
28740,2021,4,3.3000000000000003
28740,2022,1,3.9333333333333336
28740,2022,2,3.033333333333333
28740,2022,3,3.3666666666666667
28740,2022,4,2.8000000000000003
28740,2023,1,3.5666666666666664
28740,2023,2,2.8666666666666667
28740,2023,3,3.5
28740,2023,4,3.466666666666667
28740,2024,1,4.066666666666666
28740,2024,2,3.3000000000000003
28740,2024,3,3.6666666666666665
28740,2024,4,3.1333333333333333
28740,2025,1,3.9
28740,2025,2,3.1666666666666665
28740,2025,3,3.8333333333333335
28740,2025,4,3.4
28740,2026,1,4.2
28740,2026,2,3.6
28880,1990,1,3.8000000000000003
28880,1990,2,3.3666666666666667
28880,1990,3,3.5666666666666664
28880,1990,4,4.033333333333334
28880,1991,1,6.033333333333334
28880,1991,2,5.733333333333333
28880,1991,3,5.666666666666667
28880,1991,4,5.233333333333333
28880,1992,1,7.1000000000000005
28880,1992,2,6.5
28880,1992,3,6.733333333333333
28880,1992,4,6.400000000000001
28880,1993,1,6.933333333333334
28880,1993,2,7.266666666666666
28880,1993,3,7.666666666666667
28880,1993,4,6.933333333333334
28880,1994,1,7.3999999999999995
28880,1994,2,6.233333333333333
28880,1994,3,5.733333333333333
28880,1994,4,4.866666666666666
28880,1995,1,5.533333333333334
28880,1995,2,4.966666666666667
28880,1995,3,5.0
28880,1995,4,4.2
28880,1996,1,5.0
28880,1996,2,4.3
28880,1996,3,4.033333333333333
28880,1996,4,3.6333333333333333
28880,1997,1,4.666666666666667
28880,1997,2,4.1000000000000005
28880,1997,3,4.133333333333333
28880,1997,4,3.5
28880,1998,1,4.066666666666666
28880,1998,2,3.3333333333333335
28880,1998,3,3.266666666666667
28880,1998,4,2.9
28880,1999,1,3.966666666666667
28880,1999,2,3.533333333333333
28880,1999,3,3.6
28880,1999,4,3.0
28880,2000,1,3.766666666666667
28880,2000,2,3.1
28880,2000,3,3.266666666666667
28880,2000,4,2.9
28880,2001,1,3.5
28880,2001,2,3.1333333333333333
28880,2001,3,3.6666666666666665
28880,2001,4,3.9666666666666663
28880,2002,1,4.866666666666667
28880,2002,2,4.266666666666667
28880,2002,3,4.133333333333334
28880,2002,4,3.9333333333333336
28880,2003,1,4.6000000000000005
28880,2003,2,4.366666666666667
28880,2003,3,4.533333333333333
28880,2003,4,4.3999999999999995
28880,2004,1,5.266666666666667
28880,2004,2,4.533333333333334
28880,2004,3,4.366666666666666
28880,2004,4,4.1000000000000005
28880,2005,1,4.5
28880,2005,2,3.933333333333333
28880,2005,3,4.066666666666666
28880,2005,4,3.933333333333333
28880,2006,1,4.3999999999999995
28880,2006,2,4.033333333333333
28880,2006,3,4.1000000000000005
28880,2006,4,3.5666666666666664
28880,2007,1,4.2
28880,2007,2,3.766666666666667
28880,2007,3,4.133333333333333
28880,2007,4,4.033333333333334
28880,2008,1,4.866666666666667
28880,2008,2,4.833333333333333
28880,2008,3,5.466666666666666
28880,2008,4,5.7
28880,2009,1,7.633333333333333
28880,2009,2,7.733333333333333
28880,2009,3,8.2
28880,2009,4,8.066666666666666
28880,2010,1,8.633333333333333
28880,2010,2,7.8999999999999995
28880,2010,3,7.966666666666666
28880,2010,4,7.666666666666667
28880,2011,1,8.1
28880,2011,2,7.5
28880,2011,3,7.766666666666667
28880,2011,4,7.366666666666667
28880,2012,1,8.299999999999999
28880,2012,2,8.066666666666668
28880,2012,3,8.200000000000001
28880,2012,4,7.3999999999999995
28880,2013,1,7.8999999999999995
28880,2013,2,6.8999999999999995
28880,2013,3,6.833333333333333
28880,2013,4,6.066666666666666
28880,2014,1,6.333333333333333
28880,2014,2,5.233333333333333
28880,2014,3,5.433333333333334
28880,2014,4,4.766666666666667
28880,2015,1,5.2
28880,2015,2,4.633333333333334
28880,2015,3,4.566666666666666
28880,2015,4,4.033333333333333
28880,2016,1,4.5
28880,2016,2,4.133333333333333
28880,2016,3,4.6000000000000005
28880,2016,4,4.233333333333333
28880,2017,1,4.633333333333334
28880,2017,2,4.333333333333333
28880,2017,3,4.633333333333334
28880,2017,4,4.233333333333333
28880,2018,1,4.566666666666666
28880,2018,2,3.733333333333333
28880,2018,3,3.766666666666667
28880,2018,4,3.266666666666667
28880,2019,1,3.8333333333333335
28880,2019,2,3.3333333333333335
28880,2019,3,3.8333333333333335
28880,2019,4,3.5666666666666664
28880,2020,1,4.266666666666667
28880,2020,2,13.5
28880,2020,3,8.200000000000001
28880,2020,4,5.3999999999999995
28880,2021,1,6.066666666666666
28880,2021,2,4.8999999999999995
28880,2021,3,4.566666666666666
28880,2021,4,3.233333333333333
28880,2022,1,3.733333333333333
28880,2022,2,3.033333333333333
28880,2022,3,3.3666666666666667
28880,2022,4,2.7999999999999994
28880,2023,1,3.3666666666666667
28880,2023,2,2.8333333333333335
28880,2023,3,3.4333333333333336
28880,2023,4,3.4
28880,2024,1,3.8000000000000003
28880,2024,2,3.233333333333333
28880,2024,3,3.5666666666666664
28880,2024,4,3.2000000000000006
28880,2025,1,3.8000000000000003
28880,2025,2,3.266666666666667
28880,2025,3,4.0
28880,2025,4,3.45
28880,2026,1,4.0
28880,2026,2,3.733333333333333
28940,1990,1,5.333333333333333
28940,1990,2,5.366666666666667
28940,1990,3,5.133333333333334
28940,1990,4,5.0
28940,1991,1,5.933333333333334
28940,1991,2,5.8
28940,1991,3,6.1000000000000005
28940,1991,4,5.533333333333334
28940,1992,1,6.166666666666667
28940,1992,2,5.733333333333333
28940,1992,3,5.766666666666667
28940,1992,4,5.2
28940,1993,1,5.533333333333334
28940,1993,2,5.233333333333333
28940,1993,3,4.933333333333333
28940,1993,4,4.066666666666666
28940,1994,1,4.566666666666666
28940,1994,2,4.1000000000000005
28940,1994,3,4.133333333333334
28940,1994,4,3.533333333333333
28940,1995,1,4.133333333333333
28940,1995,2,4.566666666666666
28940,1995,3,4.433333333333333
28940,1995,4,4.1000000000000005
28940,1996,1,4.566666666666666
28940,1996,2,4.3
28940,1996,3,4.166666666666667
28940,1996,4,4.1000000000000005
28940,1997,1,4.966666666666667
28940,1997,2,4.533333333333334
28940,1997,3,4.366666666666666
28940,1997,4,3.866666666666667
28940,1998,1,3.966666666666667
28940,1998,2,3.3000000000000003
28940,1998,3,3.9333333333333336
28940,1998,4,3.6999999999999997
28940,1999,1,3.6
28940,1999,2,3.1333333333333333
28940,1999,3,3.4333333333333336
28940,1999,4,3.1
28940,2000,1,3.766666666666667
28940,2000,2,3.3333333333333335
28940,2000,3,3.533333333333333
28940,2000,4,3.3333333333333335
28940,2001,1,3.8000000000000003
28940,2001,2,3.6333333333333333
28940,2001,3,3.9333333333333336
28940,2001,4,4.366666666666667
28940,2002,1,4.966666666666667
28940,2002,2,4.233333333333333
28940,2002,3,4.0
28940,2002,4,4.0
28940,2003,1,4.6000000000000005
28940,2003,2,4.5
28940,2003,3,4.533333333333333
28940,2003,4,4.433333333333334
28940,2004,1,4.5
28940,2004,2,4.133333333333333
28940,2004,3,4.333333333333333
28940,2004,4,4.6
28940,2005,1,5.033333333333333
28940,2005,2,4.666666666666667
28940,2005,3,4.333333333333333
28940,2005,4,4.633333333333333
28940,2006,1,4.766666666666667
28940,2006,2,4.6000000000000005
28940,2006,3,4.366666666666667
28940,2006,4,3.866666666666667
28940,2007,1,3.9333333333333336
28940,2007,2,3.5666666666666664
28940,2007,3,3.733333333333333
28940,2007,4,4.033333333333334
28940,2008,1,4.766666666666667
28940,2008,2,5.066666666666666
28940,2008,3,5.8
28940,2008,4,6.333333333333333
28940,2009,1,8.666666666666666
28940,2009,2,9.333333333333334
28940,2009,3,9.4
28940,2009,4,8.866666666666667
28940,2010,1,9.5
28940,2010,2,8.5
28940,2010,3,8.233333333333334
28940,2010,4,8.200000000000001
28940,2011,1,8.5
28940,2011,2,8.1
28940,2011,3,8.033333333333333
28940,2011,4,7.2
28940,2012,1,7.366666666666667
28940,2012,2,7.166666666666667
28940,2012,3,7.266666666666667
28940,2012,4,6.8
28940,2013,1,7.3999999999999995
28940,2013,2,7.2
28940,2013,3,7.166666666666667
28940,2013,4,6.466666666666666
28940,2014,1,6.3999999999999995
28940,2014,2,6.066666666666666
28940,2014,3,6.366666666666667
28940,2014,4,5.566666666666666
28940,2015,1,5.666666666666667
28940,2015,2,5.333333333333333
28940,2015,3,5.133333333333333
28940,2015,4,4.533333333333334
28940,2016,1,4.5
28940,2016,2,4.3
28940,2016,3,4.7
28940,2016,4,4.3
28940,2017,1,4.3
28940,2017,2,3.4
28940,2017,3,3.4333333333333336
28940,2017,4,3.0666666666666664
28940,2018,1,3.4333333333333336
28940,2018,2,3.1666666666666665
28940,2018,3,3.4
28940,2018,4,3.0666666666666664
28940,2019,1,3.3666666666666667
28940,2019,2,3.1666666666666665
28940,2019,3,3.1999999999999997
28940,2019,4,2.9333333333333336
28940,2020,1,3.4
28940,2020,2,10.5
28940,2020,3,6.433333333333334
28940,2020,4,4.6000000000000005
28940,2021,1,4.433333333333334
28940,2021,2,3.966666666666667
28940,2021,3,3.533333333333333
28940,2021,4,2.766666666666667
28940,2022,1,3.033333333333333
28940,2022,2,3.233333333333333
28940,2022,3,3.266666666666667
28940,2022,4,3.0
28940,2023,1,3.1
28940,2023,2,2.9333333333333336
28940,2023,3,3.1999999999999997
28940,2023,4,2.8333333333333335
28940,2024,1,2.9333333333333336
28940,2024,2,3.0
28940,2024,3,3.3666666666666667
28940,2024,4,3.1333333333333333
28940,2025,1,3.1333333333333333
28940,2025,2,3.1
28940,2025,3,3.3333333333333335
28940,2025,4,3.0999999999999996
28940,2026,1,3.0666666666666664
28940,2026,2,2.966666666666667
29020,1990,1,7.7
29020,1990,2,6.2
29020,1990,3,5.3
29020,1990,4,8.5
29020,1991,1,10.766666666666666
29020,1991,2,8.966666666666667
29020,1991,3,6.2
29020,1991,4,5.366666666666667
29020,1992,1,7.766666666666667
29020,1992,2,6.466666666666666
29020,1992,3,6.3
29020,1992,4,6.166666666666667
29020,1993,1,6.633333333333333
29020,1993,2,5.8
29020,1993,3,6.066666666666666
29020,1993,4,4.133333333333334
29020,1994,1,5.033333333333333
29020,1994,2,4.3999999999999995
29020,1994,3,7.7
29020,1994,4,4.166666666666667
29020,1995,1,4.7
29020,1995,2,4.633333333333333
29020,1995,3,3.8666666666666667
29020,1995,4,3.5666666666666664
29020,1996,1,4.266666666666667
29020,1996,2,3.6
29020,1996,3,3.1666666666666665
29020,1996,4,3.0
29020,1997,1,3.466666666666667
29020,1997,2,3.1
29020,1997,3,3.3333333333333335
29020,1997,4,3.1
29020,1998,1,3.5
29020,1998,2,2.5666666666666664
29020,1998,3,4.1000000000000005
29020,1998,4,2.533333333333333
29020,1999,1,3.1
29020,1999,2,2.6
29020,1999,3,2.233333333333333
29020,1999,4,2.3333333333333335
29020,2000,1,3.3666666666666667
29020,2000,2,2.8666666666666667
29020,2000,3,3.0
29020,2000,4,3.3333333333333335
29020,2001,1,6.333333333333333
29020,2001,2,5.2
29020,2001,3,5.433333333333334
29020,2001,4,5.666666666666667
29020,2002,1,6.8
29020,2002,2,5.533333333333334
29020,2002,3,5.166666666666667
29020,2002,4,5.5
29020,2003,1,6.366666666666667
29020,2003,2,5.733333333333333
29020,2003,3,8.633333333333333
29020,2003,4,6.033333333333334
29020,2004,1,6.8
29020,2004,2,6.0
29020,2004,3,8.4
29020,2004,4,6.166666666666667
29020,2005,1,7.266666666666667
29020,2005,2,5.8999999999999995
29020,2005,3,5.8999999999999995
29020,2005,4,6.833333333333333
29020,2006,1,7.266666666666667
29020,2006,2,6.566666666666666
29020,2006,3,6.833333333333333
29020,2006,4,5.466666666666666
29020,2007,1,6.2
29020,2007,2,5.5
29020,2007,3,5.533333333333334
29020,2007,4,5.066666666666666
29020,2008,1,7.333333333333333
29020,2008,2,7.3
29020,2008,3,8.1
29020,2008,4,8.466666666666667
29020,2009,1,14.933333333333332
29020,2009,2,17.366666666666667
29020,2009,3,13.366666666666667
29020,2009,4,12.9
29020,2010,1,14.033333333333333
29020,2010,2,12.266666666666666
29020,2010,3,11.466666666666667
29020,2010,4,10.799999999999999
29020,2011,1,11.1
29020,2011,2,10.0
29020,2011,3,10.200000000000001
29020,2011,4,9.633333333333333
29020,2012,1,9.566666666666668
29020,2012,2,8.666666666666666
29020,2012,3,8.9
29020,2012,4,8.6
29020,2013,1,9.4
29020,2013,2,8.133333333333333
29020,2013,3,7.633333333333333
29020,2013,4,6.866666666666667
29020,2014,1,7.033333333333334
29020,2014,2,6.133333333333333
29020,2014,3,6.033333333333334
29020,2014,4,5.766666666666667
29020,2015,1,5.933333333333334
29020,2015,2,4.833333333333333
29020,2015,3,4.566666666666666
29020,2015,4,4.6000000000000005
29020,2016,1,5.3
29020,2016,2,4.266666666666667
29020,2016,3,4.0
29020,2016,4,3.9
29020,2017,1,4.3
29020,2017,2,3.733333333333333
29020,2017,3,3.466666666666667
29020,2017,4,2.966666666666667
29020,2018,1,3.733333333333333
29020,2018,2,3.466666666666667
29020,2018,3,3.3333333333333335
29020,2018,4,4.933333333333334
29020,2019,1,4.366666666666666
29020,2019,2,4.366666666666666
29020,2019,3,3.3666666666666667
29020,2019,4,3.233333333333333
29020,2020,1,4.5
29020,2020,2,22.166666666666668
29020,2020,3,8.233333333333334
29020,2020,4,5.8
29020,2021,1,6.833333333333333
29020,2021,2,6.766666666666666
29020,2021,3,6.6000000000000005
29020,2021,4,5.1000000000000005
29020,2022,1,4.933333333333334
29020,2022,2,4.6000000000000005
29020,2022,3,5.133333333333333
29020,2022,4,4.466666666666666
29020,2023,1,5.033333333333334
29020,2023,2,4.7
29020,2023,3,4.266666666666667
29020,2023,4,5.866666666666667
29020,2024,1,5.5
29020,2024,2,5.6000000000000005
29020,2024,3,7.733333333333333
29020,2024,4,7.533333333333334
29020,2025,1,6.733333333333334
29020,2025,2,6.6000000000000005
29020,2025,3,6.3999999999999995
29020,2025,4,4.25
29020,2026,1,5.333333333333333
29020,2026,2,4.866666666666666
29100,1990,1,5.166666666666667
29100,1990,2,3.5666666666666664
29100,1990,3,3.4333333333333336
29100,1990,4,3.733333333333333
29100,1991,1,5.666666666666667
29100,1991,2,4.566666666666666
29100,1991,3,3.966666666666667
29100,1991,4,4.1000000000000005
29100,1992,1,5.733333333333333
29100,1992,2,4.6000000000000005
29100,1992,3,4.3
29100,1992,4,3.8000000000000003
29100,1993,1,5.533333333333334
29100,1993,2,4.233333333333333
29100,1993,3,4.0
29100,1993,4,3.733333333333333
29100,1994,1,5.233333333333333
29100,1994,2,3.733333333333333
29100,1994,3,3.5666666666666664
29100,1994,4,2.9
29100,1995,1,4.8999999999999995
29100,1995,2,3.966666666666667
29100,1995,3,3.4
29100,1995,4,3.3000000000000003
29100,1996,1,4.8
29100,1996,2,3.266666666666667
29100,1996,3,2.766666666666667
29100,1996,4,2.8000000000000003
29100,1997,1,4.233333333333333
29100,1997,2,2.966666666666667
29100,1997,3,2.6666666666666665
29100,1997,4,2.533333333333333
29100,1998,1,3.8333333333333335
29100,1998,2,2.6999999999999997
29100,1998,3,2.6333333333333333
29100,1998,4,2.6666666666666665
29100,1999,1,3.8333333333333335
29100,1999,2,2.9333333333333336
29100,1999,3,2.966666666666667
29100,1999,4,2.966666666666667
29100,2000,1,4.2
29100,2000,2,3.266666666666667
29100,2000,3,3.033333333333333
29100,2000,4,2.966666666666667
29100,2001,1,4.666666666666667
29100,2001,2,3.766666666666667
29100,2001,3,3.533333333333333
29100,2001,4,3.8000000000000003
29100,2002,1,5.5
29100,2002,2,4.566666666666666
29100,2002,3,4.1000000000000005
29100,2002,4,4.033333333333333
29100,2003,1,5.666666666666667
29100,2003,2,4.766666666666667
29100,2003,3,4.366666666666667
29100,2003,4,4.133333333333334
29100,2004,1,5.533333333333334
29100,2004,2,4.3
29100,2004,3,3.766666666666667
29100,2004,4,3.6
29100,2005,1,5.066666666666666
29100,2005,2,4.1000000000000005
29100,2005,3,3.8000000000000003
29100,2005,4,3.733333333333333
29100,2006,1,4.766666666666667
29100,2006,2,3.9333333333333336
29100,2006,3,3.6666666666666665
29100,2006,4,3.6
29100,2007,1,4.933333333333334
29100,2007,2,4.233333333333333
29100,2007,3,3.9333333333333336
29100,2007,4,3.6999999999999997
29100,2008,1,4.5
29100,2008,2,3.9
29100,2008,3,4.133333333333334
29100,2008,4,4.7
29100,2009,1,7.533333333333334
29100,2009,2,7.2
29100,2009,3,7.033333333333334
29100,2009,4,6.933333333333334
29100,2010,1,8.299999999999999
29100,2010,2,6.566666666666666
29100,2010,3,6.3999999999999995
29100,2010,4,5.8999999999999995
29100,2011,1,7.066666666666666
29100,2011,2,6.233333333333333
